,Time,Event,Part,Process,SubProcess,Resource
24209,218,ready to create,A0001_S21P0,Assemble,,
24210,218,part_transferred_to_next_process,A0001_T36UL,2야드 중조공장,,
24211,218,part_transferred_to_next_process,A0001_T35LL,외부,,
24212,218,Process_entered,A0001_F22P1,포항공장부,,
24213,218,routing_ended,A0001_F22P1,포항공장부,,
24214,218,assemble to A0001_B12P3,A0001_T32P0,Assemble,,
24215,218,ready to create,A0001_B12P3,Assemble,,
24216,218,Process_entered,A0001_T35UL,2야드 중조공장,,
24217,218,routing_ended,A0001_T35UL,2야드 중조공장,,
24218,218,part_transferred_to_Sink,A0001_L14LL,2야드 중조공장,,
24219,218,completed,A0001_L14LL,Sink,,
24220,218,Process_entered,A0001_E41P3,9도크,,
24221,218,routing_ended,A0001_E41P3,9도크,,
24222,218,assemble to A0001_B12S3,A0001_T32S0,Assemble,,
24223,218,ready to create,A0001_B12S3,Assemble,,
24224,218,Process_entered,A0001_L13DL,2야드 중조공장,,
24225,218,routing_ended,A0001_L13DL,2야드 중조공장,,
24226,218,part_transferred_to_Sink,A0001_L20ML,2야드 중조공장,,
24227,218,completed,A0001_L20ML,Sink,,
24228,218,work_start,A0001_F22P1,포항공장부,포항공장부_10,
24229,218,part_transferred_to_Sink,A0001_T362P,2야드 판넬공장,,
24230,218,assemble to A0001_T36P0,A0001_T362P,Assemble,,
24231,218,ready to create,A0001_T36P0,Assemble,,
24232,218,Process_entered,A0001_T36UL,2야드 중조공장,,
24233,218,routing_ended,A0001_T36UL,2야드 중조공장,,
24234,218,part_transferred_to_Sink,A0001_L19LL,2야드 중조공장,,
24235,218,completed,A0001_L19LL,Sink,,
24236,218,work_start,A0001_E41P3,9도크,9도크_9,
24237,218,work_start,A0001_L13DL,2야드 중조공장,2야드 중조공장_12,
24238,218,Process_entered,A0001_T35LL,2야드 중조공장,,
24239,218,routing_ended,A0001_T35LL,2야드 중조공장,,
24240,218,part_transferred_to_next_process,A0001_D21LL,2야드 중조공장,,
24241,218,work_start,A0001_T36UL,2야드 중조공장,2야드 중조공장_13,
24242,218,part_transferred_to_next_process,A0001_T34LL,2야드 중조공장,,
24243,218,work_start,A0001_T35LL,2야드 중조공장,2야드 중조공장_14,
24244,218,Process_entered,A0001_D21LL,외부,,
24245,218,routing_ended,A0001_D21LL,외부,,
24246,218,part_transferred_to_next_process,A0001_D21ML,2야드 중조공장,,
24247,218,Process_entered,A0001_T34LL,외부,,
24248,218,routing_ended,A0001_T34LL,외부,,
24249,218,work_start,A0001_D21LL,외부,외부_1523,
24250,218,Process_entered,A0001_D21ML,외부,,
24251,218,routing_ended,A0001_D21ML,외부,,
24252,218,work_start,A0001_T34LL,외부,외부_1524,
24253,218,work_start,A0001_D21ML,외부,외부_1525,
24254,219,work_finish,A0001_G11P0,특수선,특수선_0,
24255,219,part_transferred_to_out_buffer,A0001_G11P0,특수선,특수선_0,
24256,219,work_finish,A0001_G11S0,특수선,특수선_1,
24257,219,part_transferred_to_out_buffer,A0001_G11S0,특수선,특수선_1,
24258,219,work_finish,A0001_S16S1,선행의장6공장쉘터,선행의장6공장쉘터_1,
24259,219,part_transferred_to_out_buffer,A0001_S16S1,선행의장6공장쉘터,선행의장6공장쉘터_1,
24260,219,work_finish,A0001_S16P1,선행의장6공장쉘터,선행의장6공장쉘터_0,
24261,219,part_transferred_to_out_buffer,A0001_S16P1,선행의장6공장쉘터,선행의장6공장쉘터_0,
24262,219,work_finish,A0001_D12S0,2야드 판넬공장,2야드 판넬공장_13,
24263,219,part_transferred_to_out_buffer,A0001_D12S0,2야드 판넬공장,2야드 판넬공장_13,
24264,219,work_finish,A0001_B16P1,대조5부쉘터,대조5부쉘터_0,
24265,219,part_transferred_to_out_buffer,A0001_B16P1,대조5부쉘터,대조5부쉘터_0,
24266,219,work_finish,A0001_B16S1,대조5부쉘터,대조5부쉘터_1,
24267,219,part_transferred_to_out_buffer,A0001_B16S1,대조5부쉘터,대조5부쉘터_1,
24268,219,work_finish,A0001_A21P2,9도크,9도크_0,
24269,219,part_transferred_to_out_buffer,A0001_A21P2,9도크,9도크_0,
24270,219,work_finish,A0001_D11P1,2야드 중조공장,2야드 중조공장_15,
24271,219,part_transferred_to_out_buffer,A0001_D11P1,2야드 중조공장,2야드 중조공장_15,
24272,219,work_finish,A0001_D21DL,2야드 중조공장,2야드 중조공장_11,
24273,219,part_transferred_to_out_buffer,A0001_D21DL,2야드 중조공장,2야드 중조공장_11,
24274,219,work_finish,A0001_D20LL,2야드 중조공장,2야드 중조공장_2,
24275,219,part_transferred_to_out_buffer,A0001_D20LL,2야드 중조공장,2야드 중조공장_2,
24276,219,work_finish,A0001_L12WL,2야드 중조공장,2야드 중조공장_26,
24277,219,part_transferred_to_out_buffer,A0001_L12WL,2야드 중조공장,2야드 중조공장_26,
24278,219,work_finish,A0001_D21UL,2야드 중조공장,2야드 중조공장_3,
24279,219,part_transferred_to_out_buffer,A0001_D21UL,2야드 중조공장,2야드 중조공장_3,
24280,219,part_created,A0001_L21LL,Source,,
24281,219,part_transferred_to_first_process,A0001_L21LL,Source,,
24282,219,part_created,A0001_D16P1,Source,,
24283,219,part_transferred_to_first_process,A0001_D16P1,Source,,
24284,219,part_created,A0001_S21P0,Source,,
24285,219,part_transferred_to_first_process,A0001_S21P0,Source,,
24286,219,part_created,A0001_T34P0,Source,,
24287,219,part_transferred_to_first_process,A0001_T34P0,Source,,
24288,219,part_created,A0001_T34S0,Source,,
24289,219,part_transferred_to_first_process,A0001_T34S0,Source,,
24290,219,part_created,A0001_F91A0,Source,,
24291,219,part_transferred_to_first_process,A0001_F91A0,Source,,
24292,219,part_created,A0001_T36P0,Source,,
24293,219,part_transferred_to_first_process,A0001_T36P0,Source,,
24294,219,work_finish,A0001_L20HL,2야드 중조공장,2야드 중조공장_0,
24295,219,part_transferred_to_out_buffer,A0001_L20HL,2야드 중조공장,2야드 중조공장_0,
24296,219,work_finish,A0001_L13LL,외부,외부_1519,
24297,219,part_transferred_to_out_buffer,A0001_L13LL,외부,외부_1519,
24298,219,work_finish,A0001_D20ML,외부,외부_1521,
24299,219,part_transferred_to_out_buffer,A0001_D20ML,외부,외부_1521,
24300,219,work_finish,A0001_L132C,2야드 판넬공장,2야드 판넬공장_12,
24301,219,part_transferred_to_out_buffer,A0001_L132C,2야드 판넬공장,2야드 판넬공장_12,
24302,219,work_start,A0001_G11AL,2야드 중조공장,2야드 중조공장_15,
24303,219,work_start,A0001_T35UL,2야드 중조공장,2야드 중조공장_11,
24304,219,work_start,A0001_L19WL,2야드 중조공장,2야드 중조공장_2,
24305,219,work_start,A0001_D21WL,2야드 중조공장,2야드 중조공장_0,
24306,219,assemble to A0001_D16P3,A0001_G11P0,Assemble,,
24307,219,assemble to A0001_S16S3,A0001_S16S1,Assemble,,
24308,219,assemble to A0001_D12P1,A0001_D12S0,Assemble,,
24309,219,ready to create,A0001_D12P1,Assemble,,
24310,219,part_transferred_to_next_process,A0001_B16P1,대조5부쉘터,,
24311,219,assemble to A0001_A21P3,A0001_A21P2,Assemble,,
24312,219,ready to create,A0001_A21P3,Assemble,,
24313,219,part_transferred_to_next_process,A0001_D11P1,2야드 중조공장,,
24314,219,Process_entered,A0001_L21LL,2야드 중조공장,,
24315,219,routing_ended,A0001_L21LL,2야드 중조공장,,
24316,219,Process_entered,A0001_D16P1,선행의장3공장쉘터,,
24317,219,routing_ended,A0001_D16P1,선행의장3공장쉘터,,
24318,219,Process_entered,A0001_S21P0,2야드 대조립공장,,
24319,219,routing_ended,A0001_S21P0,2야드 대조립공장,,
24320,219,Process_entered,A0001_T34P0,2야드 판넬공장,,
24321,219,routing_ended,A0001_T34P0,2야드 판넬공장,,
24322,219,Process_entered,A0001_F91A0,외부,,
24323,219,routing_ended,A0001_F91A0,외부,,
24324,219,part_transferred_to_next_process,A0001_L13LL,외부,,
24325,219,assemble to A0001_D16P3,A0001_G11S0,Assemble,,
24326,219,assemble to A0001_S16P3,A0001_S16P1,Assemble,,
24327,219,part_transferred_to_Sink,A0001_L132C,2야드 판넬공장,,
24328,219,assemble to A0001_L13C0,A0001_L132C,Assemble,,
24329,219,assemble to A0001_B16S3,A0001_B16S1,Assemble,,
24330,219,part_transferred_to_Sink,A0001_D21DL,2야드 중조공장,,
24331,219,completed,A0001_D21DL,Sink,,
24332,219,Process_entered,A0001_D11P1,선행의장3공장쉘터,,
24333,219,routing_ended,A0001_D11P1,선행의장3공장쉘터,,
24334,219,Process_entered,A0001_T34S0,2야드 판넬공장,,
24335,219,routing_ended,A0001_T34S0,2야드 판넬공장,,
24336,219,part_transferred_to_next_process,A0001_D20ML,외부,,
24337,219,Process_entered,A0001_B16P1,2야드 도장 6공장,,
24338,219,routing_ended,A0001_B16P1,2야드 도장 6공장,,
24339,219,part_transferred_to_next_process,A0001_D20LL,2야드 중조공장,,
24340,219,work_start,A0001_S21P0,2야드 대조립공장,2야드 대조립공장_6,
24341,219,work_start,A0001_T34P0,2야드 판넬공장,2야드 판넬공장_8,
24342,219,Process_entered,A0001_T36P0,2야드 판넬공장,,
24343,219,routing_ended,A0001_T36P0,2야드 판넬공장,,
24344,219,work_start,A0001_F91A0,외부,외부_1526,
24345,219,Process_entered,A0001_L13LL,2야드 중조공장,,
24346,219,routing_ended,A0001_L13LL,2야드 중조공장,,
24347,219,part_transferred_to_Sink,A0001_L12WL,2야드 중조공장,,
24348,219,completed,A0001_L12WL,Sink,,
24349,219,work_start,A0001_T34S0,2야드 판넬공장,2야드 판넬공장_9,
24350,219,Process_entered,A0001_D20ML,2야드 중조공장,,
24351,219,routing_ended,A0001_D20ML,2야드 중조공장,,
24352,219,work_start,A0001_B16P1,2야드 도장 6공장,2야드 도장 6공장_1,
24353,219,Process_entered,A0001_D20LL,외부,,
24354,219,routing_ended,A0001_D20LL,외부,,
24355,219,part_transferred_to_next_process,A0001_D21UL,2야드 중조공장,,
24356,219,work_start,A0001_T36P0,2야드 판넬공장,2야드 판넬공장_10,
24357,219,work_start,A0001_L13LL,2야드 중조공장,2야드 중조공장_16,
24358,219,part_transferred_to_next_process,A0001_L20HL,2야드 중조공장,,
24359,219,work_start,A0001_D20ML,2야드 중조공장,2야드 중조공장_17,
24360,219,work_start,A0001_D20LL,외부,외부_1527,
24361,219,Process_entered,A0001_D21UL,2야드 중조공장,,
24362,219,routing_ended,A0001_D21UL,2야드 중조공장,,
24363,219,Process_entered,A0001_L20HL,2야드 중조공장,,
24364,219,routing_ended,A0001_L20HL,2야드 중조공장,,
24365,219,work_start,A0001_D21UL,2야드 중조공장,2야드 중조공장_18,
24366,220,work_finish,A0001_S11S0,8도크,8도크_9,
24367,220,part_transferred_to_out_buffer,A0001_S11S0,8도크,8도크_9,
24368,220,work_finish,A0001_L14C0,2야드 판넬공장,2야드 판넬공장_7,
24369,220,part_transferred_to_out_buffer,A0001_L14C0,2야드 판넬공장,2야드 판넬공장_7,
24370,220,work_finish,A0001_F71RL,외부,외부_1492,
24371,220,part_transferred_to_out_buffer,A0001_F71RL,외부,외부_1492,
24372,220,work_finish,A0001_T32LL,외부,외부_1514,
24373,220,part_transferred_to_out_buffer,A0001_T32LL,외부,외부_1514,
24374,220,work_finish,A0001_T33LL,2야드 중조공장,2야드 중조공장_28,
24375,220,part_transferred_to_out_buffer,A0001_T33LL,2야드 중조공장,2야드 중조공장_28,
24376,220,work_finish,A0001_L20WL,외부,외부_1518,
24377,220,part_transferred_to_out_buffer,A0001_L20WL,외부,외부_1518,
24378,220,work_finish,A0001_L21WL,외부,외부_1520,
24379,220,part_transferred_to_out_buffer,A0001_L21WL,외부,외부_1520,
24380,220,work_finish,A0001_L21UL,2야드 중조공장,2야드 중조공장_10,
24381,220,part_transferred_to_out_buffer,A0001_L21UL,2야드 중조공장,2야드 중조공장_10,
24382,220,work_finish,A0001_D21HL,2야드 중조공장,2야드 중조공장_6,
24383,220,part_transferred_to_out_buffer,A0001_D21HL,2야드 중조공장,2야드 중조공장_6,
24384,220,work_finish,A0001_F22P1,포항공장부,포항공장부_10,
24385,220,part_transferred_to_out_buffer,A0001_F22P1,포항공장부,포항공장부_10,
24386,220,work_finish,A0001_T35LL,2야드 중조공장,2야드 중조공장_14,
24387,220,part_transferred_to_out_buffer,A0001_T35LL,2야드 중조공장,2야드 중조공장_14,
24388,220,work_finish,A0001_D21LL,외부,외부_1523,
24389,220,part_transferred_to_out_buffer,A0001_D21LL,외부,외부_1523,
24390,220,work_finish,A0001_T34LL,외부,외부_1524,
24391,220,part_transferred_to_out_buffer,A0001_T34LL,외부,외부_1524,
24392,220,work_finish,A0001_D21ML,외부,외부_1525,
24393,220,part_transferred_to_out_buffer,A0001_D21ML,외부,외부_1525,
24394,220,work_finish,A0001_G11AL,2야드 중조공장,2야드 중조공장_15,
24395,220,part_transferred_to_out_buffer,A0001_G11AL,2야드 중조공장,2야드 중조공장_15,
24396,220,work_start,A0001_E31P3,8도크,8도크_9,
24397,220,work_start,A0001_T362S,2야드 판넬공장,2야드 판넬공장_7,
24398,220,work_start,A0001_T34ML,2야드 중조공장,2야드 중조공장_6,
24399,220,work_start,A0001_L21LL,2야드 중조공장,2야드 중조공장_15,
24400,220,part_transferred_to_Sink,A0001_S11S0,8도크,,
24401,220,completed,A0001_S11S0,Sink,,
24402,220,assemble to A0001_L14C1,A0001_L14C0,Assemble,,
24403,220,ready to create,A0001_L14C1,Assemble,,
24404,220,part_transferred_to_Sink,A0001_F71RL,외부,,
24405,220,completed,A0001_F71RL,Sink,,
24406,220,part_transferred_to_next_process,A0001_T33LL,2야드 중조공장,,
24407,220,part_transferred_to_next_process,A0001_F22P1,포항공장부,,
24408,220,part_transferred_to_next_process,A0001_T32LL,외부,,
24409,220,part_transferred_to_next_process,A0001_L21UL,2야드 중조공장,,
24410,220,part_transferred_to_Sink,A0001_L20WL,외부,,
24411,220,completed,A0001_L20WL,Sink,,
24412,220,Process_entered,A0001_T33LL,외부,,
24413,220,routing_ended,A0001_T33LL,외부,,
24414,220,part_transferred_to_Sink,A0001_D21HL,2야드 중조공장,,
24415,220,completed,A0001_D21HL,Sink,,
24416,220,Process_entered,A0001_F22P1,포항공장부,,
24417,220,routing_ended,A0001_F22P1,포항공장부,,
24418,220,Process_entered,A0001_T32LL,2야드 중조공장,,
24419,220,routing_ended,A0001_T32LL,2야드 중조공장,,
24420,220,part_transferred_to_next_process,A0001_L21WL,외부,,
24421,220,part_transferred_to_next_process,A0001_T35LL,2야드 중조공장,,
24422,220,Process_entered,A0001_L21UL,2야드 중조공장,,
24423,220,routing_ended,A0001_L21UL,2야드 중조공장,,
24424,220,part_transferred_to_next_process,A0001_D21LL,외부,,
24425,220,work_start,A0001_T33LL,외부,외부_1528,
24426,220,part_transferred_to_next_process,A0001_G11AL,2야드 중조공장,,
24427,220,work_start,A0001_F22P1,포항공장부,포항공장부_11,
24428,220,work_start,A0001_T32LL,2야드 중조공장,2야드 중조공장_20,
24429,220,Process_entered,A0001_L21WL,외부,,
24430,220,routing_ended,A0001_L21WL,외부,,
24431,220,part_transferred_to_next_process,A0001_T34LL,외부,,
24432,220,work_start,A0001_L21UL,2야드 중조공장,2야드 중조공장_21,
24433,220,Process_entered,A0001_T35LL,외부,,
24434,220,routing_ended,A0001_T35LL,외부,,
24435,220,Process_entered,A0001_D21LL,2야드 중조공장,,
24436,220,routing_ended,A0001_D21LL,2야드 중조공장,,
24437,220,part_transferred_to_next_process,A0001_D21ML,외부,,
24438,220,work_start,A0001_L21WL,외부,외부_1529,
24439,220,Process_entered,A0001_G11AL,외부,,
24440,220,routing_ended,A0001_G11AL,외부,,
24441,220,Process_entered,A0001_T34LL,2야드 중조공장,,
24442,220,routing_ended,A0001_T34LL,2야드 중조공장,,
24443,220,work_start,A0001_T35LL,외부,외부_1530,
24444,220,Process_entered,A0001_D21ML,2야드 중조공장,,
24445,220,routing_ended,A0001_D21ML,2야드 중조공장,,
24446,220,work_start,A0001_G11AL,외부,외부_1531,
24447,220,work_start,A0001_T34LL,2야드 중조공장,2야드 중조공장_23,
24448,220,work_start,A0001_D21ML,2야드 중조공장,2야드 중조공장_24,
24449,221,work_finish,A0001_B20P0,2야드 판넬공장,2야드 판넬공장_20,
24450,221,part_transferred_to_out_buffer,A0001_B20P0,2야드 판넬공장,2야드 판넬공장_20,
24451,221,work_finish,A0001_L16C0,2야드 판넬공장,2야드 판넬공장_23,
24452,221,part_transferred_to_out_buffer,A0001_L16C0,2야드 판넬공장,2야드 판넬공장_23,
24453,221,work_finish,A0001_L18C0,2야드 판넬공장,2야드 판넬공장_28,
24454,221,part_transferred_to_out_buffer,A0001_L18C0,2야드 판넬공장,2야드 판넬공장_28,
24455,221,work_finish,A0001_D18S0,2야드 판넬공장,2야드 판넬공장_15,
24456,221,part_transferred_to_out_buffer,A0001_D18S0,2야드 판넬공장,2야드 판넬공장_15,
24457,221,work_finish,A0001_D18P0,2야드 판넬공장,2야드 판넬공장_16,
24458,221,part_transferred_to_out_buffer,A0001_D18P0,2야드 판넬공장,2야드 판넬공장_16,
24459,221,work_finish,A0001_D20P0,2야드 판넬공장,2야드 판넬공장_17,
24460,221,part_transferred_to_out_buffer,A0001_D20P0,2야드 판넬공장,2야드 판넬공장_17,
24461,221,work_finish,A0001_S12S1,선행의장3공장쉘터,선행의장3공장쉘터_0,
24462,221,part_transferred_to_out_buffer,A0001_S12S1,선행의장3공장쉘터,선행의장3공장쉘터_0,
24463,221,work_finish,A0001_F72RL,외부,외부_1498,
24464,221,part_transferred_to_out_buffer,A0001_F72RL,외부,외부_1498,
24465,221,work_finish,A0001_T33UL,2야드 중조공장,2야드 중조공장_29,
24466,221,part_transferred_to_out_buffer,A0001_T33UL,2야드 중조공장,2야드 중조공장_29,
24467,221,work_finish,A0001_S20UL,2야드 중조공장,2야드 중조공장_19,
24468,221,part_transferred_to_out_buffer,A0001_S20UL,2야드 중조공장,2야드 중조공장_19,
24469,221,work_finish,A0001_D20DL,2야드 중조공장,2야드 중조공장_22,
24470,221,part_transferred_to_out_buffer,A0001_D20DL,2야드 중조공장,2야드 중조공장_22,
24471,221,work_finish,A0001_L20DL,외부,외부_1517,
24472,221,part_transferred_to_out_buffer,A0001_L20DL,외부,외부_1517,
24473,221,work_finish,A0001_T36ML,2야드 중조공장,2야드 중조공장_8,
24474,221,part_transferred_to_out_buffer,A0001_T36ML,2야드 중조공장,2야드 중조공장_8,
24475,221,work_finish,A0001_L13WL,2야드 중조공장,2야드 중조공장_9,
24476,221,part_transferred_to_out_buffer,A0001_L13WL,2야드 중조공장,2야드 중조공장_9,
24477,221,work_finish,A0001_T36UL,2야드 중조공장,2야드 중조공장_13,
24478,221,part_transferred_to_out_buffer,A0001_T36UL,2야드 중조공장,2야드 중조공장_13,
24479,221,work_finish,A0001_L13LL,2야드 중조공장,2야드 중조공장_16,
24480,221,part_transferred_to_out_buffer,A0001_L13LL,2야드 중조공장,2야드 중조공장_16,
24481,221,work_finish,A0001_D20ML,2야드 중조공장,2야드 중조공장_17,
24482,221,part_transferred_to_out_buffer,A0001_D20ML,2야드 중조공장,2야드 중조공장_17,
24483,221,work_finish,A0001_E31P3,8도크,8도크_9,
24484,221,part_transferred_to_out_buffer,A0001_E31P3,8도크,8도크_9,
24485,221,work_finish,A0001_T362S,2야드 판넬공장,2야드 판넬공장_7,
24486,221,part_transferred_to_out_buffer,A0001_T362S,2야드 판넬공장,2야드 판넬공장_7,
24487,221,work_finish,A0001_L21LL,2야드 중조공장,2야드 중조공장_15,
24488,221,part_transferred_to_out_buffer,A0001_L21LL,2야드 중조공장,2야드 중조공장_15,
24489,221,work_finish,A0001_G11AL,외부,외부_1531,
24490,221,part_transferred_to_out_buffer,A0001_G11AL,외부,외부_1531,
24491,221,work_start,A0001_D192P,2야드 판넬공장,2야드 판넬공장_20,
24492,221,work_start,A0001_D213S,2야드 판넬공장,2야드 판넬공장_23,
24493,221,work_start,A0001_D20S0,2야드 판넬공장,2야드 판넬공장_28,
24494,221,work_start,A0001_D13P1,선행의장3공장쉘터,선행의장3공장쉘터_0,
24495,221,work_start,A0001_T33ML,2야드 중조공장,2야드 중조공장_29,
24496,221,work_start,A0001_L20HL,2야드 중조공장,2야드 중조공장_19,
24497,221,work_start,A0001_D21LL,2야드 중조공장,2야드 중조공장_22,
24498,221,assemble to A0001_B20P1,A0001_B20P0,Assemble,,
24499,221,ready to create,A0001_B20P1,Assemble,,
24500,221,part_transferred_to_next_process,A0001_S12S1,선행의장3공장쉘터,,
24501,221,part_transferred_to_Sink,A0001_F72RL,외부,,
24502,221,completed,A0001_F72RL,Sink,,
24503,221,part_transferred_to_Sink,A0001_T33UL,2야드 중조공장,,
24504,221,completed,A0001_T33UL,Sink,,
24505,221,part_transferred_to_next_process,A0001_E31P3,8도크,,
24506,221,assemble to A0001_L16C1,A0001_L16C0,Assemble,,
24507,221,ready to create,A0001_L16C1,Assemble,,
24508,221,part_transferred_to_next_process,A0001_L20DL,외부,,
24509,221,part_transferred_to_Sink,A0001_S20UL,2야드 중조공장,,
24510,221,completed,A0001_S20UL,Sink,,
24511,221,assemble to A0001_L18C1,A0001_L18C0,Assemble,,
24512,221,ready to create,A0001_L18C1,Assemble,,
24513,221,Process_entered,A0001_S12S1,의장쉘터,,
24514,221,routing_ended,A0001_S12S1,의장쉘터,,
24515,221,part_transferred_to_next_process,A0001_G11AL,외부,,
24516,221,part_transferred_to_Sink,A0001_D20DL,2야드 중조공장,,
24517,221,completed,A0001_D20DL,Sink,,
24518,221,Process_entered,A0001_E31P3,9도크,,
24519,221,routing_ended,A0001_E31P3,9도크,,
24520,221,assemble to A0001_D18S1,A0001_D18S0,Assemble,,
24521,221,Process_entered,A0001_L20DL,2야드 중조공장,,
24522,221,routing_ended,A0001_L20DL,2야드 중조공장,,
24523,221,part_transferred_to_Sink,A0001_T36ML,2야드 중조공장,,
24524,221,completed,A0001_T36ML,Sink,,
24525,221,assemble to A0001_D18P1,A0001_D18P0,Assemble,,
24526,221,work_start,A0001_S12S1,의장쉘터,의장쉘터_1,
24527,221,Process_entered,A0001_G11AL,2야드 중조공장,,
24528,221,routing_ended,A0001_G11AL,2야드 중조공장,,
24529,221,part_transferred_to_Sink,A0001_L13WL,2야드 중조공장,,
24530,221,completed,A0001_L13WL,Sink,,
24531,221,work_start,A0001_E31P3,9도크,9도크_0,
24532,221,assemble to A0001_D20P1,A0001_D20P0,Assemble,,
24533,221,work_start,A0001_L20DL,2야드 중조공장,2야드 중조공장_25,
24534,221,part_transferred_to_next_process,A0001_T36UL,2야드 중조공장,,
24535,221,part_transferred_to_Sink,A0001_T362S,2야드 판넬공장,,
24536,221,assemble to A0001_T36S0,A0001_T362S,Assemble,,
24537,221,ready to create,A0001_T36S0,Assemble,,
24538,221,work_start,A0001_G11AL,2야드 중조공장,2야드 중조공장_26,
24539,221,part_transferred_to_Sink,A0001_L13LL,2야드 중조공장,,
24540,221,completed,A0001_L13LL,Sink,,
24541,221,Process_entered,A0001_T36UL,2야드 중조공장,,
24542,221,routing_ended,A0001_T36UL,2야드 중조공장,,
24543,221,part_transferred_to_next_process,A0001_D20ML,2야드 중조공장,,
24544,221,part_transferred_to_next_process,A0001_L21LL,2야드 중조공장,,
24545,221,Process_entered,A0001_D20ML,외부,,
24546,221,routing_ended,A0001_D20ML,외부,,
24547,221,Process_entered,A0001_L21LL,2야드 중조공장,,
24548,221,routing_ended,A0001_L21LL,2야드 중조공장,,
24549,221,work_start,A0001_D20ML,외부,외부_1532,
24550,221,work_start,A0001_L21LL,2야드 중조공장,2야드 중조공장_28,
24551,222,work_finish,A0001_D15S0,선각공장,선각공장_20,
24552,222,part_transferred_to_out_buffer,A0001_D15S0,선각공장,선각공장_20,
24553,222,work_finish,A0001_S21S0,2야드 대조립공장,2야드 대조립공장_4,
24554,222,part_transferred_to_out_buffer,A0001_S21S0,2야드 대조립공장,2야드 대조립공장_4,
24555,222,work_finish,A0001_T34UL,2야드 중조공장,2야드 중조공장_27,
24556,222,part_transferred_to_out_buffer,A0001_T34UL,2야드 중조공장,2야드 중조공장_27,
24557,222,part_created,A0001_T13LL,Source,,
24558,222,part_transferred_to_first_process,A0001_T13LL,Source,,
24559,222,part_created,A0001_B20P1,Source,,
24560,222,part_transferred_to_first_process,A0001_B20P1,Source,,
24561,222,part_created,A0001_D12P1,Source,,
24562,222,part_transferred_to_first_process,A0001_D12P1,Source,,
24563,222,part_created,A0001_A21P3,Source,,
24564,222,part_transferred_to_first_process,A0001_A21P3,Source,,
24565,222,part_created,A0001_L14C1,Source,,
24566,222,part_transferred_to_first_process,A0001_L14C1,Source,,
24567,222,part_created,A0001_L18C1,Source,,
24568,222,part_transferred_to_first_process,A0001_L18C1,Source,,
24569,222,part_created,A0001_L16C1,Source,,
24570,222,part_transferred_to_first_process,A0001_L16C1,Source,,
24571,222,part_created,A0001_T36S0,Source,,
24572,222,part_transferred_to_first_process,A0001_T36S0,Source,,
24573,222,part_created,A0001_T14UL,Source,,
24574,222,part_transferred_to_first_process,A0001_T14UL,Source,,
24575,222,work_finish,A0001_T34ML,2야드 중조공장,2야드 중조공장_6,
24576,222,part_transferred_to_out_buffer,A0001_T34ML,2야드 중조공장,2야드 중조공장_6,
24577,222,work_finish,A0001_T32LL,2야드 중조공장,2야드 중조공장_20,
24578,222,part_transferred_to_out_buffer,A0001_T32LL,2야드 중조공장,2야드 중조공장_20,
24579,222,work_finish,A0001_T35LL,외부,외부_1530,
24580,222,part_transferred_to_out_buffer,A0001_T35LL,외부,외부_1530,
24581,222,work_finish,A0001_T34LL,2야드 중조공장,2야드 중조공장_23,
24582,222,part_transferred_to_out_buffer,A0001_T34LL,2야드 중조공장,2야드 중조공장_23,
24583,222,work_finish,A0001_D21ML,2야드 중조공장,2야드 중조공장_24,
24584,222,part_transferred_to_out_buffer,A0001_D21ML,2야드 중조공장,2야드 중조공장_24,
24585,222,work_finish,A0001_D192P,2야드 판넬공장,2야드 판넬공장_20,
24586,222,part_transferred_to_out_buffer,A0001_D192P,2야드 판넬공장,2야드 판넬공장_20,
24587,222,work_finish,A0001_D213S,2야드 판넬공장,2야드 판넬공장_23,
24588,222,part_transferred_to_out_buffer,A0001_D213S,2야드 판넬공장,2야드 판넬공장_23,
24589,222,work_start,A0001_T36UL,2야드 중조공장,2야드 중조공장_27,
24590,222,work_start,A0001_T13UL,2야드 중조공장,2야드 중조공장_6,
24591,222,work_start,A0001_L133C,2야드 판넬공장,2야드 판넬공장_20,
24592,222,assemble to A0001_D15P1,A0001_D15S0,Assemble,,
24593,222,ready to create,A0001_D15P1,Assemble,,
24594,222,assemble to A0001_S20S1,A0001_S21S0,Assemble,,
24595,222,part_transferred_to_Sink,A0001_T34UL,2야드 중조공장,,
24596,222,completed,A0001_T34UL,Sink,,
24597,222,Process_entered,A0001_T13LL,2야드 중조공장,,
24598,222,routing_ended,A0001_T13LL,2야드 중조공장,,
24599,222,Process_entered,A0001_B20P1,화공설비쉘터,,
24600,222,routing_ended,A0001_B20P1,화공설비쉘터,,
24601,222,Process_entered,A0001_D12P1,8도크,,
24602,222,routing_ended,A0001_D12P1,8도크,,
24603,222,Process_entered,A0001_A21P3,9도크,,
24604,222,routing_ended,A0001_A21P3,9도크,,
24605,222,Process_entered,A0001_L14C1,선행의장2공장쉘터,,
24606,222,routing_ended,A0001_L14C1,선행의장2공장쉘터,,
24607,222,Process_entered,A0001_L16C1,의장쉘터,,
24608,222,routing_ended,A0001_L16C1,의장쉘터,,
24609,222,Process_entered,A0001_T36S0,2야드 판넬공장,,
24610,222,routing_ended,A0001_T36S0,2야드 판넬공장,,
24611,222,part_transferred_to_next_process,A0001_T35LL,외부,,
24612,222,part_transferred_to_Sink,A0001_D192P,2야드 판넬공장,,
